imp,feat,tcr
7.099267856153568e-05,cdr3a_2$chem$polarity_Polar,B15
0.0,cdr3a_2$chem$charge_Negative,B15
0.0,cdr3a_2$chem$charge_Neutral,B15
0.0,cdr3a_2$chem$charge_Positive,B15
0.0,"cdr3a_2$chem$charge_Positive, 10% Neutral, 90%",B15
0.00010947753670491561,cdr3a_2$one_hot$is_A,B15
0.0,cdr3a_2$one_hot$is_C,B15
0.0,cdr3a_2$one_hot$is_D,B15
0.0,cdr3a_2$one_hot$is_E,B15
0.0,cdr3a_2$one_hot$is_F,B15
0.0,cdr3a_2$one_hot$is_G,B15
0.0,cdr3a_2$one_hot$is_H,B15
0.0,cdr3a_2$one_hot$is_I,B15
0.0,cdr3a_2$one_hot$is_K,B15
0.00012703902663496657,cdr3a_2$one_hot$is_L,B15
0.0008860964231598304,cdr3a_2$one_hot$is_M,B15
0.0,cdr3a_2$one_hot$is_N,B15
0.0,cdr3a_2$one_hot$is_P,B15
0.0,cdr3a_2$one_hot$is_Q,B15
0.0,cdr3a_2$one_hot$is_R,B15
0.0,cdr3a_2$one_hot$is_S,B15
3.6468772560533596e-05,cdr3a_2$one_hot$is_T,B15
8.791021627435855e-05,cdr3a_2$one_hot$is_V,B15
0.0,cdr3a_2$one_hot$is_W,B15
0.0,cdr3a_2$one_hot$is_Y,B15
0.0029871886646117185,cdr3a_3$factors2$factor0,B15
0.0007578896956112311,cdr3a_3$factors2$factor1,B15
0.0005207340068526539,cdr3a_3$factors2$factor2,B15
0.001007906580710236,cdr3a_3$factors2$factor3,B15
0.00033289531681328306,cdr3a_3$factors2$factor4,B15
0.001120533345066891,cdr3a_3$factors$factor0,B15
0.0005323939840977163,cdr3a_3$factors$factor1,B15
0.000396828017080486,cdr3a_3$factors$factor2,B15
0.0004790575351718839,cdr3a_3$factors$factor3,B15
0.0012160973301980375,cdr3a_3$factors$factor4,B15
0.00021021310332632227,cdr3a_3$blosum$blosum_A,B15
0.0004101084594869244,cdr3a_3$blosum$blosum_R,B15
0.0011663989617580802,cdr3a_3$blosum$blosum_N,B15
0.001289913271717094,cdr3a_3$blosum$blosum_D,B15
0.0001262333927369224,cdr3a_3$blosum$blosum_C,B15
0.00033194287961143165,cdr3a_3$blosum$blosum_Q,B15
0.00039971839338304383,cdr3a_3$blosum$blosum_E,B15
0.0013536297786168477,cdr3a_3$blosum$blosum_G,B15
0.00031024033472468524,cdr3a_3$blosum$blosum_H,B15
0.0026110089599105176,cdr3a_3$blosum$blosum_I,B15
0.003270609784282741,cdr3a_3$blosum$blosum_L,B15
0.0002860164663765945,cdr3a_3$blosum$blosum_K,B15
0.00046589209425598803,cdr3a_3$blosum$blosum_M,B15
0.0006777930040959589,cdr3a_3$blosum$blosum_F,B15
0.00018631030817187877,cdr3a_3$blosum$blosum_P,B15
0.0003056441660623274,cdr3a_3$blosum$blosum_S,B15
0.0013458327154614314,cdr3a_3$blosum$blosum_T,B15
0.0011422800701502986,cdr3a_3$blosum$blosum_W,B15
0.0004424606566305614,cdr3a_3$blosum$blosum_Y,B15
0.0009650064304293693,cdr3a_3$chem$hydropathy,B15
0.0007556740313753614,cdr3a_3$chem$mass,B15
0.0017193264803861761,cdr3a_3$chem$abundance,B15
4.5410900250289416e-05,cdr3a_3$chem$class_Acid,B15
0.0002390643830729411,cdr3a_3$chem$class_Aliphatic,B15
0.0,cdr3a_3$chem$class_Amide,B15
0.0,cdr3a_3$chem$class_Aromatic,B15
8.854696458857934e-05,cdr3a_3$chem$class_Basic,B15
0.0,cdr3a_3$chem$class_Basic aromatic,B15
0.0,cdr3a_3$chem$class_Cyclic,B15
0.00011870715812085059,cdr3a_3$chem$class_Hydroxylic,B15
0.0007089858778248946,cdr3a_3$chem$class_Sulfuric,B15
0.0001396629120775146,cdr3a_3$chem$polarity_Acidic polar,B15
9.055296362481746e-05,cdr3a_3$chem$polarity_Basic polar,B15
0.00026068835221212304,cdr3a_3$chem$polarity_Nonpolar,B15
0.00021886071766542806,cdr3a_3$chem$polarity_Polar,B15
3.379425760554103e-05,cdr3a_3$chem$charge_Negative,B15
7.94209511364516e-05,cdr3a_3$chem$charge_Neutral,B15
5.3212080778245995e-05,cdr3a_3$chem$charge_Positive,B15
0.0,"cdr3a_3$chem$charge_Positive, 10% Neutral, 90%",B15
0.0,cdr3a_3$one_hot$is_A,B15
0.0,cdr3a_3$one_hot$is_C,B15
1.3782536935768906e-05,cdr3a_3$one_hot$is_D,B15
2.1959623386083694e-05,cdr3a_3$one_hot$is_E,B15
0.0,cdr3a_3$one_hot$is_F,B15
0.0001398794365018796,cdr3a_3$one_hot$is_G,B15
0.0,cdr3a_3$one_hot$is_H,B15
0.0,cdr3a_3$one_hot$is_I,B15
0.0,cdr3a_3$one_hot$is_K,B15
0.0,cdr3a_3$one_hot$is_L,B15
0.0004349965229554726,cdr3a_3$one_hot$is_M,B15
0.0,cdr3a_3$one_hot$is_N,B15
0.0,cdr3a_3$one_hot$is_P,B15
0.0,cdr3a_3$one_hot$is_Q,B15
6.1008471737155384e-05,cdr3a_3$one_hot$is_R,B15
0.0002443417202837547,cdr3a_3$one_hot$is_S,B15
0.0003201808146776353,cdr3a_3$one_hot$is_T,B15
0.0,cdr3a_3$one_hot$is_V,B15
0.0,cdr3a_3$one_hot$is_W,B15
0.0,cdr3a_3$one_hot$is_Y,B15
0.0006439862710331489,cdr3a_4$factors2$factor0,B15
0.0008983680917338299,cdr3a_4$factors2$factor1,B15
0.0006679240650790348,cdr3a_4$factors2$factor2,B15
0.001060254403995172,cdr3a_4$factors2$factor3,B15
0.0010378515877366476,cdr3a_4$factors2$factor4,B15
0.0008848091398338524,cdr3a_4$factors$factor0,B15
0.0010056502470284908,cdr3a_4$factors$factor1,B15
0.0005428821985417219,cdr3a_4$factors$factor2,B15
0.000640955257491249,cdr3a_4$factors$factor3,B15
0.0006746514373091127,cdr3a_4$factors$factor4,B15
0.00038569037199105753,cdr3a_4$blosum$blosum_A,B15
0.000646514013859872,cdr3a_4$blosum$blosum_R,B15
0.00046020070565479395,cdr3a_4$blosum$blosum_N,B15
0.00041517634294063505,cdr3a_4$blosum$blosum_D,B15
0.0005609317321651966,cdr3a_4$blosum$blosum_C,B15
0.0005203898164388518,cdr3a_4$blosum$blosum_Q,B15
0.0006305348898380896,cdr3a_4$blosum$blosum_E,B15
0.0005382583416329713,cdr3a_4$blosum$blosum_G,B15
0.0006468196226279477,cdr3a_4$blosum$blosum_H,B15
0.0010877068477448159,cdr3a_4$blosum$blosum_I,B15
0.0004610192781334819,cdr3a_4$blosum$blosum_L,B15
0.0008283396030626273,cdr3a_4$blosum$blosum_K,B15
0.0007863116510336475,cdr3a_4$blosum$blosum_M,B15
0.0003718999241843559,cdr3a_4$blosum$blosum_F,B15
0.00048052123373336874,cdr3a_4$blosum$blosum_P,B15
0.0003052001896217985,cdr3a_4$blosum$blosum_S,B15
0.00031864948000228657,cdr3a_4$blosum$blosum_T,B15
0.000726584370021165,cdr3a_4$blosum$blosum_W,B15
0.0003143149671921255,cdr3a_4$blosum$blosum_Y,B15
0.0008975011849279036,cdr3a_4$chem$hydropathy,B15
0.0006790359292049156,cdr3a_4$chem$mass,B15
0.0006304074270372534,cdr3a_4$chem$abundance,B15
0.00012669126942320937,cdr3a_4$chem$class_Acid,B15
0.00036248498686453925,cdr3a_4$chem$class_Aliphatic,B15
0.0,cdr3a_4$chem$class_Amide,B15
0.0,cdr3a_4$chem$class_Aromatic,B15
0.00023968154133582184,cdr3a_4$chem$class_Basic,B15
1.8890789997552134e-05,cdr3a_4$chem$class_Basic aromatic,B15
3.070988967800128e-05,cdr3a_4$chem$class_Cyclic,B15
8.124030072247144e-05,cdr3a_4$chem$class_Hydroxylic,B15
0.0002737871770827488,cdr3a_4$chem$class_Sulfuric,B15
8.887396034848285e-05,cdr3a_4$chem$polarity_Acidic polar,B15
0.0002976811114531913,cdr3a_4$chem$polarity_Basic polar,B15
0.00024976577430786044,cdr3a_4$chem$polarity_Nonpolar,B15
0.00016039823146161606,cdr3a_4$chem$polarity_Polar,B15
7.223461421656678e-05,cdr3a_4$chem$charge_Negative,B15
0.0005215967054085467,cdr3a_4$chem$charge_Neutral,B15
0.0002773704072104571,cdr3a_4$chem$charge_Positive,B15
2.186991519392274e-05,"cdr3a_4$chem$charge_Positive, 10% Neutral, 90%",B15
0.0,cdr3a_4$one_hot$is_A,B15
0.0,cdr3a_4$one_hot$is_C,B15
0.00013913218313902568,cdr3a_4$one_hot$is_D,B15
0.00011800082839577599,cdr3a_4$one_hot$is_E,B15
0.0,cdr3a_4$one_hot$is_F,B15
0.0001936099833883794,cdr3a_4$one_hot$is_G,B15
2.2303637084597252e-05,cdr3a_4$one_hot$is_H,B15
0.00013933019319487168,cdr3a_4$one_hot$is_I,B15
0.0,cdr3a_4$one_hot$is_K,B15
0.0,cdr3a_4$one_hot$is_L,B15
0.0003117031012395081,cdr3a_4$one_hot$is_M,B15
0.0,cdr3a_4$one_hot$is_N,B15
7.365366812018447e-05,cdr3a_4$one_hot$is_P,B15
0.0,cdr3a_4$one_hot$is_Q,B15
0.0002512558443491276,cdr3a_4$one_hot$is_R,B15
0.00015709256681643204,cdr3a_4$one_hot$is_S,B15
0.0,cdr3a_4$one_hot$is_T,B15
0.0,cdr3a_4$one_hot$is_V,B15
0.0,cdr3a_4$one_hot$is_W,B15
0.0,cdr3a_4$one_hot$is_Y,B15
3.983136674232477e-05,cdr3a_5$empty,B15
2.7787377817277108e-05,cdr3a_5$empty,B15
1.993188384227236e-05,cdr3a_5$empty,B15
1.792009044827029e-05,cdr3a_5$empty,B15
3.4163411548516726e-05,cdr3a_5$empty,B15
1.8223879293228033e-05,cdr3a_5$empty,B15
2.3330118031921763e-05,cdr3a_5$empty,B15
2.12459754877225e-05,cdr3a_5$empty,B15
1.966041639014114e-05,cdr3a_5$empty,B15
1.1206246600004684e-05,cdr3a_5$empty,B15
2.0082674938036255e-05,cdr3a_5$empty,B15
2.2395236060879328e-05,cdr3a_5$empty,B15
1.818934939939958e-05,cdr3a_5$empty,B15
0.0,cdr3a_5$empty,B15
1.1513827379771476e-05,cdr3a_5$empty,B15
7.134021984771197e-06,cdr3a_5$empty,B15
2.0787238466344242e-05,cdr3a_5$empty,B15
6.483167453952199e-05,cdr3a_5$empty,B15
7.536604248618141e-05,cdr3a_5$empty,B15
2.304713354005096e-05,cdr3a_5$empty,B15
2.041404675959201e-05,cdr3a_5$empty,B15
2.0885345663175015e-05,cdr3a_5$empty,B15
2.481390961706963e-05,cdr3a_5$empty,B15
9.562133319697112e-05,cdr3a_5$empty,B15
2.910158060765171e-05,cdr3a_5$empty,B15
7.804497185218453e-05,cdr3a_5$empty,B15
3.6439751938447313e-05,cdr3a_5$empty,B15
5.7887454277102185e-05,cdr3a_5$empty,B15
1.8208727746948647e-05,cdr3a_5$empty,B15
1.864969237692921e-05,cdr3a_5$empty,B15
8.948092091115201e-05,cdr3a_5$empty,B15
2.5936296046111e-05,cdr3a_5$empty,B15
1.9718197954785132e-05,cdr3a_5$empty,B15
3.307818521342762e-05,cdr3a_5$empty,B15
7.431689639328985e-05,cdr3a_5$empty,B15
8.76602199933973e-05,cdr3a_5$empty,B15
0.00010206840067923079,cdr3a_5$empty,B15
1.731940521367152e-05,cdr3a_5$empty,B15
1.1144554960383917e-05,cdr3a_5$empty,B15
1.1637965477104842e-05,cdr3a_5$empty,B15
7.020912074359865e-06,cdr3a_5$empty,B15
4.21055288893934e-05,cdr3a_5$empty,B15
1.9686333603347076e-05,cdr3a_5$empty,B15
3.00975381609722e-05,cdr3a_5$empty,B15
1.6213056489957998e-05,cdr3a_5$empty,B15
2.2138661980184397e-05,cdr3a_5$empty,B15
1.450930525486226e-05,cdr3a_5$empty,B15
1.082478253114217e-05,cdr3a_5$empty,B15
1.9658950382078913e-05,cdr3a_5$empty,B15
8.51915575429052e-05,cdr3a_5$empty,B15
2.2519225534603772e-05,cdr3a_5$empty,B15
1.2939460378410935e-05,cdr3a_5$empty,B15
8.062551504732307e-06,cdr3a_5$empty,B15
2.4813644412952488e-05,cdr3a_5$empty,B15
1.8416081778171316e-05,cdr3a_5$empty,B15
3.05477022610055e-05,cdr3a_5$empty,B15
1.7915779409314263e-05,cdr3a_5$empty,B15
1.4209581848604124e-05,cdr3a_5$empty,B15
2.2478271584237437e-05,cdr3a_5$empty,B15
3.162306591386253e-05,cdr3a_5$empty,B15
9.676201169142405e-06,cdr3a_5$empty,B15
1.0658994301277476e-05,cdr3a_5$empty,B15
1.389901531834041e-05,cdr3a_5$empty,B15
2.0797975632589065e-05,cdr3a_5$empty,B15
7.839102364390731e-06,cdr3a_5$empty,B15
4.3706822796238794e-05,cdr3a_5$empty,B15
8.953212315808346e-06,cdr3a_5$empty,B15
1.9080697080935804e-05,cdr3a_5$empty,B15
2.6687995346223788e-05,cdr3a_5$empty,B15
0.0010712095133185498,cdr3a_6$empty,B15
0.004121900238753364,cdr3a_6$empty,B15
0.0002991264183770789,cdr3a_6$empty,B15
0.0015714218576597279,cdr3a_6$empty,B15
0.001349942440857862,cdr3a_6$empty,B15
0.0012572753804925008,cdr3a_6$empty,B15
0.0015029860577559083,cdr3a_6$empty,B15
0.00016301913953295513,cdr3a_6$empty,B15
0.0032510027026845015,cdr3a_6$empty,B15
0.0030805018776356797,cdr3a_6$empty,B15
0.0028127376962151516,cdr3a_6$empty,B15
0.0001606400929781635,cdr3a_6$empty,B15
0.0009760466529242368,cdr3a_6$empty,B15
4.692107396601406e-05,cdr3a_6$empty,B15
0.0002765129484586754,cdr3a_6$empty,B15
0.0031173094072820076,cdr3a_6$empty,B15
0.0011968176534612322,cdr3a_6$empty,B15
0.004067366359275289,cdr3a_6$empty,B15
0.0005031265099587481,cdr3a_6$empty,B15
0.002763438999379891,cdr3a_6$empty,B15
0.002874167595147725,cdr3a_6$empty,B15
0.0011305551564881364,cdr3a_6$empty,B15
0.0040286503103329485,cdr3a_6$empty,B15
0.00017739574486937926,cdr3a_6$empty,B15
0.0004940839405414621,cdr3a_6$empty,B15
0.0013351590753472099,cdr3a_6$empty,B15
0.0013581234201368233,cdr3a_6$empty,B15
0.000387076880196786,cdr3a_6$empty,B15
0.001019251503474554,cdr3a_6$empty,B15
0.0031142038546866854,cdr3a_6$empty,B15
0.00013532345815426314,cdr3a_6$empty,B15
0.005138424718446949,cdr3a_6$empty,B15
4.090850921098007e-05,cdr3a_6$empty,B15
0.003696823255211136,cdr3a_6$empty,B15
0.00014401283104274723,cdr3a_6$empty,B15
0.00014459533554124374,cdr3a_6$empty,B15
4.5527333918386234e-05,cdr3a_6$empty,B15
6.479238647160855e-05,cdr3a_6$empty,B15
9.917094353303503e-05,cdr3a_6$empty,B15
0.00011487888763906348,cdr3a_6$empty,B15
5.135576153915459e-05,cdr3a_6$empty,B15
7.016859266322555e-05,cdr3a_6$empty,B15
3.987599713294623e-05,cdr3a_6$empty,B15
0.001435153220117209,cdr3a_6$empty,B15
0.000251513836393152,cdr3a_6$empty,B15
4.953574607350923e-05,cdr3a_6$empty,B15
9.192254021125048e-05,cdr3a_6$empty,B15
0.0002082230244033317,cdr3a_6$empty,B15
0.00014519727020886037,cdr3a_6$empty,B15
8.397569756386775e-05,cdr3a_6$empty,B15
0.00011719460557991226,cdr3a_6$empty,B15
0.00013444902510666853,cdr3a_6$empty,B15
5.47789959197442e-05,cdr3a_6$empty,B15
0.00016334501441943265,cdr3a_6$empty,B15
0.004356917189129249,cdr3a_6$empty,B15
9.288939847526209e-05,cdr3a_6$empty,B15
0.00011347014110598625,cdr3a_6$empty,B15
0.00019656964654368427,cdr3a_6$empty,B15
6.137245144457491e-05,cdr3a_6$empty,B15
5.725771187749165e-05,cdr3a_6$empty,B15
8.33047929468119e-05,cdr3a_6$empty,B15
9.062949991662356e-05,cdr3a_6$empty,B15
4.8979081794405836e-05,cdr3a_6$empty,B15
0.0002263159392284158,cdr3a_6$empty,B15
0.00017390496617074764,cdr3a_6$empty,B15
6.658215484151324e-05,cdr3a_6$empty,B15
5.537646049113001e-05,cdr3a_6$empty,B15
0.0001427867553991223,cdr3a_6$empty,B15
5.228285502161491e-05,cdr3a_6$empty,B15
0.0002626430085681898,cdr3a_7$empty,B15
0.0005010778541524083,cdr3a_7$empty,B15
0.0002554668239278807,cdr3a_7$empty,B15
0.0006998215379708945,cdr3a_7$empty,B15
0.00048637334086242733,cdr3a_7$empty,B15
0.0007148637850826936,cdr3a_7$empty,B15
0.0007983123721187104,cdr3a_7$empty,B15
0.0006053716810481457,cdr3a_7$empty,B15
0.0003455024540400565,cdr3a_7$empty,B15
0.0007538824071812821,cdr3a_7$empty,B15
0.0004403920042605606,cdr3a_7$empty,B15
0.00014779250851567946,cdr3a_7$empty,B15
0.0003000490249106046,cdr3a_7$empty,B15
0.0003131916787486603,cdr3a_7$empty,B15
0.00013032880610940522,cdr3a_7$empty,B15
0.00018673102543069727,cdr3a_7$empty,B15
0.00020942984238915037,cdr3a_7$empty,B15
0.00038780777177787083,cdr3a_7$empty,B15
0.00036735448972782656,cdr3a_7$empty,B15
0.0003159916851129156,cdr3a_7$empty,B15
0.00025723598395989585,cdr3a_7$empty,B15
0.00036597087059007797,cdr3a_7$empty,B15
0.00011583932399122602,cdr3a_7$empty,B15
0.0001723383600923331,cdr3a_7$empty,B15
0.00013196705825512125,cdr3a_7$empty,B15
0.0003997601075082151,cdr3a_7$empty,B15
0.00041004972339700604,cdr3a_7$empty,B15
0.0003175846689501428,cdr3a_7$empty,B15
0.00018739290492570385,cdr3a_7$empty,B15
0.0003431526958926904,cdr3a_7$empty,B15
0.0005111852218095549,cdr3a_7$empty,B15
0.000490779628227287,cdr3a_7$empty,B15
3.8318875636326e-05,cdr3a_7$empty,B15
5.426524678258467e-05,cdr3a_7$empty,B15
5.314997539718525e-05,cdr3a_7$empty,B15
8.492365257966305e-05,cdr3a_7$empty,B15
4.982529860315903e-05,cdr3a_7$empty,B15
3.3371204351590984e-05,cdr3a_7$empty,B15
4.107999935235012e-05,cdr3a_7$empty,B15
0.0001502080758541867,cdr3a_7$empty,B15
6.588660441059587e-05,cdr3a_7$empty,B15
4.1011078841609515e-05,cdr3a_7$empty,B15
4.826414307377603e-05,cdr3a_7$empty,B15
9.474553845389223e-05,cdr3a_7$empty,B15
0.00020912978453748335,cdr3a_7$empty,B15
4.733712811983517e-05,cdr3a_7$empty,B15
9.778618381112245e-05,cdr3a_7$empty,B15
0.000103659598715354,cdr3a_7$empty,B15
3.7559060303030355e-05,cdr3a_7$empty,B15
7.464878923847111e-05,cdr3a_7$empty,B15
4.562956443444208e-05,cdr3a_7$empty,B15
6.488329901134713e-05,cdr3a_7$empty,B15
3.5662739186197954e-05,cdr3a_7$empty,B15
6.848418149158529e-05,cdr3a_7$empty,B15
7.933223400839814e-05,cdr3a_7$empty,B15
5.189704468939074e-05,cdr3a_7$empty,B15
5.119575015707031e-05,cdr3a_7$empty,B15
5.84220204993894e-05,cdr3a_7$empty,B15
6.487154778965036e-05,cdr3a_7$empty,B15
5.868364492620599e-05,cdr3a_7$empty,B15
9.08777756182226e-05,cdr3a_7$empty,B15
4.2245367796671726e-05,cdr3a_7$empty,B15
3.551270488533794e-05,cdr3a_7$empty,B15
7.620585460066956e-05,cdr3a_7$empty,B15
0.00024767180314863146,cdr3a_7$empty,B15
0.0003682407651951604,cdr3a_7$empty,B15
4.440957361806282e-05,cdr3a_7$empty,B15
6.538241710161623e-05,cdr3a_7$empty,B15
6.910073973055554e-05,cdr3a_7$empty,B15
0.00034897883929813236,cdr3a_8$empty,B15
0.00048659977356781955,cdr3a_8$empty,B15
0.0003830552512606303,cdr3a_8$empty,B15
0.00027955402660480365,cdr3a_8$empty,B15
0.0003260384927361692,cdr3a_8$empty,B15
0.0004340075011505045,cdr3a_8$empty,B15
0.00029496139286852666,cdr3a_8$empty,B15
0.00013421899908452127,cdr3a_8$empty,B15
0.0005405545157446558,cdr3a_8$empty,B15
0.00037356217103621533,cdr3a_8$empty,B15
0.0003143581813829847,cdr3a_8$empty,B15
0.00016540198645608633,cdr3a_8$empty,B15
0.00040227936552707374,cdr3a_8$empty,B15
0.00019457968413669324,cdr3a_8$empty,B15
0.00020632563257703322,cdr3a_8$empty,B15
0.00020839912641547323,cdr3a_8$empty,B15
0.00021208760308526157,cdr3a_8$empty,B15
0.00023215594771765877,cdr3a_8$empty,B15
0.00018073206654443022,cdr3a_8$empty,B15
0.00025665111682170676,cdr3a_8$empty,B15
0.00013884370267208912,cdr3a_8$empty,B15
0.00013830802768452174,cdr3a_8$empty,B15
0.0001146041954752415,cdr3a_8$empty,B15
0.00019784197689125038,cdr3a_8$empty,B15
0.00010196273607634018,cdr3a_8$empty,B15
0.0001495746532216161,cdr3a_8$empty,B15
0.00024301948481372535,cdr3a_8$empty,B15
0.000255488640069641,cdr3a_8$empty,B15
0.00013118044690863968,cdr3a_8$empty,B15
0.00032608095349327356,cdr3a_8$empty,B15
0.0004187531749467993,cdr3a_8$empty,B15
0.0003392725017246229,cdr3a_8$empty,B15
3.8902977032670326e-05,cdr3a_8$empty,B15
0.00019247678173194924,cdr3a_8$empty,B15
9.246518297902565e-05,cdr3a_8$empty,B15
0.00012973486525489885,cdr3a_8$empty,B15
0.0001234001468636722,cdr3a_8$empty,B15
5.327827311413821e-05,cdr3a_8$empty,B15
7.531908644545805e-05,cdr3a_8$empty,B15
0.00028194682558227733,cdr3a_8$empty,B15
5.885781536768107e-05,cdr3a_8$empty,B15
0.00018516862362479873,cdr3a_8$empty,B15
0.000106644619334356,cdr3a_8$empty,B15
0.00027219425643247174,cdr3a_8$empty,B15
0.0001908889697616386,cdr3a_8$empty,B15
5.7769086398341886e-05,cdr3a_8$empty,B15
9.50465543180794e-05,cdr3a_8$empty,B15
0.00022190261867060173,cdr3a_8$empty,B15
0.00018502724233576679,cdr3a_8$empty,B15
7.149943301168701e-05,cdr3a_8$empty,B15
5.121861898935769e-05,cdr3a_8$empty,B15
1.7553830655904127e-05,cdr3a_8$empty,B15
0.00011431384860957453,cdr3a_8$empty,B15
0.00025996141471923385,cdr3a_8$empty,B15
0.000162419983298482,cdr3a_8$empty,B15
0.00019910264550946968,cdr3a_8$empty,B15
3.7345168062214755e-05,cdr3a_8$empty,B15
5.447043468881381e-05,cdr3a_8$empty,B15
0.00014724567700480508,cdr3a_8$empty,B15
8.144879682994072e-05,cdr3a_8$empty,B15
0.00019312892306792633,cdr3a_8$empty,B15
0.00012371001871727046,cdr3a_8$empty,B15
0.00011768321110948989,cdr3a_8$empty,B15
7.052932355397918e-05,cdr3a_8$empty,B15
0.00010650396616785027,cdr3a_8$empty,B15
0.00011102468586443263,cdr3a_8$empty,B15
6.53679591993002e-05,cdr3a_8$empty,B15
8.473302823111875e-05,cdr3a_8$empty,B15
0.00014390860326259596,cdr3a_8$empty,B15
0.0003397910864412708,cdr3a_9$factors2$factor0,B15
0.00021924578931953868,cdr3a_9$factors2$factor1,B15
0.0003100748535387795,cdr3a_9$factors2$factor2,B15
0.00023976149958003997,cdr3a_9$factors2$factor3,B15
0.00013408641315322206,cdr3a_9$factors2$factor4,B15
0.000304325933627465,cdr3a_9$factors$factor0,B15
0.000268967013502541,cdr3a_9$factors$factor1,B15
0.0003798614432921183,cdr3a_9$factors$factor2,B15
0.00018760741532593806,cdr3a_9$factors$factor3,B15
0.00040298069039144746,cdr3a_9$factors$factor4,B15
0.0002803783272361193,cdr3a_9$blosum$blosum_A,B15
0.0002635686705771175,cdr3a_9$blosum$blosum_R,B15
0.00013211701338582536,cdr3a_9$blosum$blosum_N,B15
0.0002777010061726537,cdr3a_9$blosum$blosum_D,B15
8.30113318133819e-05,cdr3a_9$blosum$blosum_C,B15
0.0001358358209251088,cdr3a_9$blosum$blosum_Q,B15
0.0002800094649923633,cdr3a_9$blosum$blosum_E,B15
0.0003218127576703794,cdr3a_9$blosum$blosum_G,B15
0.00013746764997575234,cdr3a_9$blosum$blosum_H,B15
0.00025082879582377497,cdr3a_9$blosum$blosum_I,B15
0.0001739933985716685,cdr3a_9$blosum$blosum_L,B15
0.00025783873336824865,cdr3a_9$blosum$blosum_K,B15
0.00013533507334970336,cdr3a_9$blosum$blosum_M,B15
0.00013389151015416075,cdr3a_9$blosum$blosum_F,B15
0.00028291077270555036,cdr3a_9$blosum$blosum_P,B15
0.00022645234562613842,cdr3a_9$blosum$blosum_S,B15
0.0001493830823118835,cdr3a_9$blosum$blosum_T,B15
0.00019700522877325117,cdr3a_9$blosum$blosum_W,B15
0.00012698611989524238,cdr3a_9$blosum$blosum_Y,B15
0.0001452617350821112,cdr3a_9$chem$hydropathy,B15
0.00012071464674053448,cdr3a_9$chem$mass,B15
0.0003088494026868613,cdr3a_9$chem$abundance,B15
0.0,cdr3a_9$chem$class_Acid,B15
0.00014194535274432305,cdr3a_9$chem$class_Aliphatic,B15
7.808640360024257e-05,cdr3a_9$chem$class_Amide,B15
0.0,cdr3a_9$chem$class_Aromatic,B15
0.0,cdr3a_9$chem$class_Basic,B15
0.0,cdr3a_9$chem$class_Basic aromatic,B15
0.0,cdr3a_9$chem$class_Cyclic,B15
2.9525498620332194e-05,cdr3a_9$chem$class_Hydroxylic,B15
0.0,cdr3a_9$chem$class_Sulfuric,B15
0.0,cdr3a_9$chem$polarity_Acidic polar,B15
0.0,cdr3a_9$chem$polarity_Basic polar,B15
8.099531810198054e-05,cdr3a_9$chem$polarity_Nonpolar,B15
0.00018830407091964912,cdr3a_9$chem$polarity_Polar,B15
0.0,cdr3a_9$chem$charge_Negative,B15
0.0,cdr3a_9$chem$charge_Neutral,B15
0.0,cdr3a_9$chem$charge_Positive,B15
0.0,"cdr3a_9$chem$charge_Positive, 10% Neutral, 90%",B15
5.588947790752219e-05,cdr3a_9$one_hot$is_A,B15
0.0,cdr3a_9$one_hot$is_C,B15
0.0,cdr3a_9$one_hot$is_D,B15
0.0,cdr3a_9$one_hot$is_E,B15
0.0,cdr3a_9$one_hot$is_F,B15
7.771683276056112e-05,cdr3a_9$one_hot$is_G,B15
0.0,cdr3a_9$one_hot$is_H,B15
0.0,cdr3a_9$one_hot$is_I,B15
0.0,cdr3a_9$one_hot$is_K,B15
0.0,cdr3a_9$one_hot$is_L,B15
0.0,cdr3a_9$one_hot$is_M,B15
0.00022390312591188927,cdr3a_9$one_hot$is_N,B15
0.0,cdr3a_9$one_hot$is_P,B15
6.555313368220009e-05,cdr3a_9$one_hot$is_Q,B15
0.0,cdr3a_9$one_hot$is_R,B15
0.0,cdr3a_9$one_hot$is_S,B15
2.484291912500253e-05,cdr3a_9$one_hot$is_T,B15
0.0,cdr3a_9$one_hot$is_V,B15
0.0,cdr3a_9$one_hot$is_W,B15
0.0,cdr3a_9$one_hot$is_Y,B15
0.0002727281645431042,cdr3a_10$factors2$factor0,B15
0.0001440677216200795,cdr3a_10$factors2$factor1,B15
0.00010980190736438683,cdr3a_10$factors2$factor2,B15
0.0002771287155223267,cdr3a_10$factors2$factor3,B15
0.00012256410469211248,cdr3a_10$factors2$factor4,B15
0.00013964179319600047,cdr3a_10$factors$factor0,B15
0.00015211341329661516,cdr3a_10$factors$factor1,B15
0.00012687781468482238,cdr3a_10$factors$factor2,B15
0.00020977633358928625,cdr3a_10$factors$factor3,B15
0.00017956390914785142,cdr3a_10$factors$factor4,B15
0.00011601425353893697,cdr3a_10$blosum$blosum_A,B15
7.704877136716918e-05,cdr3a_10$blosum$blosum_R,B15
0.0001646401910059379,cdr3a_10$blosum$blosum_N,B15
0.00037407605536259015,cdr3a_10$blosum$blosum_D,B15
0.00013227531838485668,cdr3a_10$blosum$blosum_C,B15
0.00020371226060999668,cdr3a_10$blosum$blosum_Q,B15
